student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,gender_encoded,part_time_job_encoded,diet_quality_encoded,parental_education_level_encoded,internet_quality_encoded,extracurricular_participation_encoded,total_screen_time,study_efficiency,sleep_quality_score,academic_lifestyle,age_group,performance_level
S1242,-0.21586989031622913,Female,1.1919038796080743,-0.6020466722875177,0.16778650337624487,No,-0.03530772191992844,1.5744473610540282,Good,-1.0086889326553974,Bachelor,Good,-0.15389603084021786,No,91.5,0,0,1,0,1,0,-0.43426016891127284,70.82570262716325,-0.24230119963307034,1.6261640485193471,,High
S1243,-1.5162909163176066,Female,0.7151150826907346,-0.2607019962917599,-0.1113923707938799,No,0.11371492109454345,0.9217928769650994,Fair,-0.514717858877044,Bachelor,Average,0.9001863721749737,No,87.3,0,0,0,0,0,0,-0.3720943670856398,107.10144107727517,0.8297853858119446,1.0872094497763745,,High
S1244,1.0845511356851483,Male,0.9875658237863575,1.702029890683847,0.44696537754636945,No,0.3266044111152167,1.003374687476216,Good,1.4611664362363692,High School,Average,0.9001863721749737,No,98.0,1,0,1,1,0,0,2.1489952682302165,90.10948841589493,0.9032242198514128,-1.161429444443859,,High
S1245,0.6510774603513558,Female,-0.7833639933351891,1.360685214688089,-1.6934059910912533,No,-0.38657538045403905,-0.3019342807016411,Fair,-1.0086889326553974,Bachelor,Average,-0.8566176328503455,Yes,47.9,0,0,0,0,0,1,-0.33272077640316433,-70.09441595864871,0.25864222881101157,-0.4506432169320248,,Low
S1246,-1.5162909163176066,Male,-1.4644908460742454,-1.3700721932779727,0.7261442517164944,Yes,-0.12046351792819744,-1.688825059390613,Poor,-0.020746785098690747,Bachelor,Good,0.9001863721749737,No,51.0,1,1,2,0,1,0,-0.6439279415614783,-37.37657907103685,-1.5202573034510203,-0.8205629045127671,,Medium
S1247,-1.5162909163176066,Female,1.5324673059776024,0.8486682006944526,0.07472687865286988,No,0.4862715286307217,1.9007746030984927,Fair,-1.0086889326553974,Bachelor,Good,0.9001863721749737,Yes,90.0,0,0,0,0,1,1,0.9233950793473225,55.131272565427295,1.7110513942855576,0.6090722266302799,,High
S1248,-1.5162909163176066,Female,-0.3746878816917552,0.8486682006944526,-0.20445199551725468,No,1.1994513201999775,-0.05718884916829238,Fair,-0.020746785098690747,High School,Good,-0.8566176328503455,No,54.1,0,0,0,1,1,0,0.6442162051771979,-196.95080710079912,0.04898897659997807,-1.0189040868689532,,Medium
S1249,-0.6493435656500216,Female,-0.3065751964178495,-1.1993998552800937,2.1220386225671177,No,-1.9938910301101216,-0.7098433332572212,Good,-0.020746785098690747,High School,Good,1.6029079741851013,Yes,58.4,0,0,1,1,1,1,0.922638767287024,-282.7057701635753,-1.137813539300132,-1.2292139637048736,,Medium
S1250,0.6510774603513558,Male,1.3281292501558857,0.8486682006944526,-0.6697501191341293,Yes,-0.30141958444577005,0.4323020138984035,Good,-0.514717858877044,High School,Average,1.6029079741851013,No,100.0,1,1,1,1,0,0,0.1789180815603233,70.0216734508341,0.6929403453340295,1.1492111685955624,,High
S1251,-1.5162909163176066,Female,0.5107770268690179,1.531357552685968,-0.3905712449640047,No,0.31595993661418215,1.166538308498448,Fair,-1.0086889326553974,Master,Average,-1.2079784338554094,No,65.2,0,0,0,2,0,0,1.1407863077219633,106.74926713309773,-1.4091531189322937,-0.6300092808529454,,Medium
S1252,-0.21586989031622913,Female,0.44266434159511253,-1.1140636862811544,2.028978997843743,No,-0.8868656820026215,0.02439296134282336,Fair,-1.0086889326553974,High School,Good,1.6029079741851013,No,85.3,0,0,0,1,1,0,0.9149153115625888,157.1874056608702,0.03909967225040048,-0.47225096996747623,,High
S1253,0.21760378501756333,Male,2.145481473442753,-0.9433913482832755,-0.8558693685808791,No,1.6890971472475254,1.2481201190095639,Fair,0.47322428867966254,Bachelor,Good,-1.2079784338554094,No,93.8,1,0,0,0,1,0,-1.7992607168641546,41.77277840381672,-1.5077021866246,3.9447421903069078,,High
S1254,-1.5162909163176066,Male,-0.7152513080612833,1.0193405386923315,-0.5766904944107545,Yes,-0.5888203959736793,1.0849564979873316,Good,1.4611664362363692,Bachelor,Average,1.2515471731800376,No,78.8,1,1,1,0,0,0,0.44265004428157706,-128.07774476466608,1.357874238079358,-1.1579013523428605,,High
S1255,-0.6493435656500216,Female,0.919453138512452,0.2513150177018764,-0.20445199551725468,No,0.04984807408834057,-1.036170575301685,Good,0.47322428867966254,High School,Average,0.5488255711699098,No,85.0,0,0,1,1,0,0,0.04686302218462174,83.37803552601625,-0.5686769078194013,0.8725901163278302,,High
S1256,1.0845511356851483,Female,0.03398822995167865,0.5926596936976345,0.8192038764398695,No,0.6885165441503603,-0.6282615227461047,Good,-1.5026600064337508,Bachelor,Good,0.19746477016484598,No,64.5,0,0,1,0,1,0,1.411863570137504,481.3855666520948,-0.12405951719247572,-1.3778753401858252,,Medium
S1257,0.6510774603513558,Female,0.23832628577339543,0.33665118670081595,0.16778650337624487,No,-0.5355980234685109,0.9217928769650994,Fair,-0.020746785098690747,Master,Good,0.5488255711699098,No,71.0,0,0,0,2,1,0,0.5044376900770609,209.85658810901398,0.5059035022007251,-0.2661114043036654,,Medium
S1258,1.5180248110189407,Female,1.5324673059776024,0.42198735569975543,-1.3211674921977539,No,-1.8768018105987518,-2.6678067855240055,Fair,-0.514717858877044,High School,Average,0.9001863721749737,No,90.8,0,0,0,1,0,0,-0.8991801364979984,55.62132832156443,-2.4015233119246324,2.431647442475601,,High
S1259,-0.6493435656500216,Female,0.5107770268690179,-1.3700721932779727,-0.5766904944107545,No,-0.3652864314519714,-0.13877065967940885,Fair,0.47322428867966254,Master,Good,-1.5593392348604733,No,72.6,0,0,0,2,1,0,-1.9467626876887272,118.86498150096463,0.21639053428557253,2.457539714557745,,Medium
S1260,-1.5162909163176066,Male,0.5107770268690179,1.1046767076912707,-0.6697501191341293,No,1.188806845698943,-1.3624978173461493,Fair,-1.0086889326553974,High School,Average,0.9001863721749737,No,70.9,1,0,0,1,0,0,0.4349265885571414,116.08164171375198,-1.22650196729315,0.07585043831187654,,Medium
S1261,0.6510774603513558,Male,1.055678509060263,1.1900128766902103,-0.1113923707938799,Yes,-0.26948616094266936,-0.46509790172387255,Fair,-1.5026600064337508,High School,Poor,-0.8566176328503455,Yes,65.1,1,1,0,1,2,1,1.0786205058963303,56.33054477489236,0.39841106361836637,-0.022941996836067347,,Medium
S1262,0.21760378501756333,Male,-0.3746878816917552,-0.2607019962917599,0.44696537754636945,No,-0.8123543604953856,-0.3019342807016411,Poor,-0.514717858877044,Master,Average,-0.8566176328503455,No,49.1,1,0,2,2,0,0,0.18626338125460956,-178.74832954989347,0.25864222881101157,-0.5609512629463648,,Low
S1263,-1.5162909163176066,Female,-0.9195893638830002,-0.09002965829388124,0.44696537754636945,Yes,1.0823621006886062,-0.3019342807016411,Poor,0.9671953624580159,Bachelor,Average,0.19746477016484598,No,62.7,0,1,2,0,0,0,0.35693571925248824,-76.50172484296745,-0.059621383343637646,-1.2765250831354884,,Medium
S1264,-0.6493435656500216,Male,-1.1239274197047173,-1.5407445312758516,-1.6934059910912533,No,-0.25884168644163474,-0.546679712234989,Good,-1.0086889326553974,Master,Poor,-0.5052568318452817,No,51.5,1,0,1,2,2,0,-3.2341505223671048,-50.296533727802405,0.27621365943794085,2.1102231026623874,,Medium
S1265,-1.0828172409838142,Female,-2.0093923282654904,0.507323524698695,1.098382750609994,No,-0.45044222746024043,-1.036170575301685,Good,-1.0086889326553974,Bachelor,Good,-0.5052568318452817,No,18.4,0,0,1,0,1,0,1.6057062753086888,-9.636573755753345,0.5235322621282322,-3.6150986035741792,,Low
S1266,-0.21586989031622913,Female,2.0773687881688474,0.5926596936976345,0.2608461280996199,No,0.25209308960798077,2.3086836556540726,Fair,0.9671953624580159,Master,Average,-0.5052568318452817,Yes,100.0,0,0,0,2,0,1,0.8535058217972544,45.92699249817911,-1.16647818958876,1.223862966371593,,High
S1267,1.5180248110189407,Female,-1.192040104978623,-0.09002965829388124,1.3775616247801186,Yes,0.9120505086720683,1.8191927925873754,Fair,-0.020746785098690747,Bachelor,Good,1.6029079741851013,No,53.3,0,1,0,0,1,0,1.2875319664862372,-48.807731288443264,2.915998633818367,-2.47957207146486,,Medium
S1268,1.0845511356851483,Male,-0.23846251114394382,1.1046767076912707,0.44696537754636945,No,1.6890971472475254,-1.1177523858128013,Fair,-0.020746785098690747,Bachelor,Poor,1.2515471731800376,No,76.1,1,0,0,0,2,0,1.5516420852376402,-549.6072501594849,-1.3989198387792543,-1.790104596381584,,High
S1269,-0.6493435656500216,Female,-0.3065751964178495,-0.34603816529069936,1.098382750609994,No,0.9759173556782696,1.5744473610540282,Good,0.47322428867966254,Bachelor,Average,0.9001863721749737,No,85.6,0,0,1,0,0,0,0.7523445853192945,-414.3769507877063,1.4172960581276866,-1.058919781737144,,High
S1270,0.6510774603513558,Male,0.3064389710473011,0.5926596936976345,0.44696537754636945,Yes,1.3271850142123802,-0.3835160912127568,Good,0.47322428867966254,High School,Good,-0.8566176328503455,Yes,63.0,1,1,1,1,1,1,1.039625071244004,155.0048211116746,0.32852664621468897,-0.7331861001967029,,Medium
S1271,1.5180248110189407,Female,0.7832277679646407,-1.0287275172822148,1.3775616247801186,Yes,-0.45044222746024043,0.18755658236505557,Good,-1.0086889326553974,Master,Good,-1.5593392348604733,No,73.6,0,1,1,2,1,0,0.3488341074979038,83.33071340092482,-0.2924643376381711,0.4343936604667369,,Medium
S1272,1.5180248110189407,Male,0.8513404532385461,-0.004693489294941721,0.5400250022697445,Yes,-1.0039549015139912,-0.05718884916829238,Good,1.4611664362363692,High School,Good,-1.5593392348604733,No,76.2,1,1,1,1,1,0,0.5353315129748027,80.09750845830273,0.08917681630463606,0.3160089402637434,,High
S1273,1.5180248110189407,Male,-0.6471386227873777,-0.17536582729282074,-0.1113923707938799,No,0.1562928190986772,-0.6282615227461047,Fair,-1.0086889326553974,Bachelor,Good,-1.5593392348604733,Yes,45.5,1,0,0,0,1,1,-0.28675819808670067,-83.15991250663664,0.9796728421711868,-0.360380424700677,,Low
S1274,-1.5162909163176066,Female,-0.23846251114394382,0.2513150177018764,2.308157872013868,No,0.20951519160384552,1.003374687476216,Fair,0.47322428867966254,High School,Average,-0.5052568318452817,Yes,58.6,0,0,0,1,0,1,2.559472889715744,-423.2192491372644,-0.5069619157479825,-2.797935400859688,,Medium
S1275,-0.21586989031622913,Male,0.23832628577339543,-0.34603816529069936,0.912263501163244,No,-1.0571772740191596,0.18755658236505557,Fair,0.9671953624580159,Bachelor,Average,0.19746477016484598,No,77.8,1,0,0,0,0,0,0.5662253358725446,229.95552894198997,0.0370358174296197,-0.3278990500991492,,High
S1276,-1.5162909163176066,Male,-0.3065751964178495,-0.17536582729282074,0.5400250022697445,Yes,-0.09917456892612982,-0.46509790172387255,Fair,0.47322428867966254,High School,Good,-0.5052568318452817,Yes,61.5,1,1,0,1,1,1,0.36465917497692374,-297.7124120729432,0.23499389232289203,-0.6712343713947733,,Medium
S1277,0.6510774603513558,Female,1.6005799912515084,0.8486682006944526,-1.3211674921977539,No,0.5182049521338223,-1.280916006835033,Good,-1.0086889326553974,High School,Good,-0.8566176328503455,No,71.4,0,0,1,1,1,0,-0.4724992915033013,41.98567569141783,1.097255237655143,2.0730792827548097,,Medium
S1278,-1.5162909163176066,Female,0.44266434159511253,-0.4313743342896389,-1.3211674921977539,No,0.4756270541296871,-0.8730069542794527,Fair,-0.514717858877044,Master,Good,0.9001863721749737,Yes,93.9,0,0,0,2,1,1,-1.7525418264873927,173.035139408625,-0.7858689630563437,2.195206168082505,,High
S1279,-1.0828172409838142,Female,0.7151150826907346,-1.6260807002747908,0.2608461280996199,No,0.624649697144159,-1.6072432488794972,Poor,-1.0086889326553974,High School,Good,0.9001863721749737,No,85.9,0,0,2,1,1,0,-1.3652345721751709,105.38389219401991,-1.446818469411553,2.0803496548659055,,High
S1280,-0.21586989031622913,Female,0.6470023974168293,1.787366059682786,0.16778650337624487,No,0.4011157326224527,0.02439296134282336,Fair,-0.514717858877044,Bachelor,Good,0.19746477016484598,No,73.8,0,0,0,0,1,0,1.955152563059031,98.79486365131356,0.004816750505200588,-1.3081501656422017,,Medium
S1281,-0.21586989031622913,Female,1.1919038796080743,1.4460213836870288,-0.6697501191341293,Yes,-0.45044222746024043,-1.1177523858128013,Good,-0.514717858877044,High School,Average,1.2515471731800376,No,83.3,0,1,1,1,0,0,0.7762712645528995,64.47848118953769,-1.3989198387792543,0.4156326150551748,,High
S1282,0.6510774603513558,Male,0.17021360049948972,-1.3700721932779727,0.16778650337624487,Yes,-0.45044222746024043,-0.2203524701905246,Fair,-1.0086889326553974,High School,Good,1.6029079741851013,No,79.7,1,1,0,1,1,0,-1.2022856899017278,294.9518449577467,-0.3532047315997767,1.3724992904012174,,High
S1283,1.0845511356851483,Male,-1.328265475526434,0.6779958626965736,1.5636808742268686,Yes,-1.1849109680315637,1.3297019295206796,Good,1.4611664362363692,High School,Good,-1.5593392348604733,No,47.1,1,1,1,1,1,0,2.2416767369234423,-38.34675885505368,-2.0734563893712714,-3.5699422124498765,,Low
S1284,-1.0828172409838142,Male,0.3745516563212065,-0.5167105032885784,0.7261442517164944,No,1.6890971472475254,1.166538308498448,Fair,1.4611664362363692,Bachelor,Good,0.9001863721749737,No,91.9,1,0,0,0,1,0,0.20943374842791607,193.65647295896545,1.050101887930348,0.16511790789329045,,High
S1285,-0.6493435656500216,Female,-0.7152513080612833,0.2513150177018764,-1.2281078674743788,Yes,0.10307044659350889,0.02439296134282336,Poor,-1.5026600064337508,High School,Poor,0.19746477016484598,Yes,60.6,0,1,2,1,2,1,-0.9767928497725025,-98.49633670988281,0.004816750505200588,0.2615415417112191,,Medium
S1286,-1.5162909163176066,Female,-0.579025937513472,0.33665118670081595,-0.1113923707938799,No,-0.14175246693026508,-0.05718884916829238,Fair,0.47322428867966254,Master,Average,-1.5593392348604733,No,46.6,0,0,0,2,0,0,0.22525881590693606,-97.28074484210876,0.08917681630463606,-0.8042847534204081,,Low
S1287,0.21760378501756333,Male,0.578889712142924,-0.2607019962917599,-0.8558693685808791,No,-0.8975101565036546,1.9007746030984927,Good,1.4611664362363692,High School,Poor,-0.5052568318452817,Yes,84.2,1,0,1,1,2,1,-1.116571364872639,124.02603617931054,-0.9603793540135172,1.695461077015563,,High
S1288,-1.5162909163176066,Male,1.2600165648819803,-0.7727190102853966,-0.3905712449640047,No,1.6890971472475254,0.5138838244095193,Fair,-0.020746785098690747,High School,Average,-0.15389603084021786,No,95.5,1,0,0,1,0,0,-1.1632902552494013,70.2197329547139,-0.07908468088961648,2.4233068201313817,,High
S1289,1.5180248110189407,Female,-0.03412445532222705,-0.6873828412864572,-0.48363086968737945,No,-1.0465327995181264,-0.3019342807016411,Good,-1.0086889326553974,High School,Good,0.5488255711699098,Yes,73.5,0,0,1,1,1,1,-1.1710137109738366,1115.7403002817161,-0.16570925406185405,1.1368892556516095,,Medium
S1290,-1.5162909163176066,Male,0.3064389710473011,-0.9433913482832755,-0.48363086968737945,No,-0.3652864314519714,-1.3624978173461493,Fair,-0.514717858877044,High School,Poor,0.9001863721749737,No,75.9,1,0,0,1,2,0,-1.4270222179706549,186.74390352977943,-1.22650196729315,1.733461189017956,,High
S1291,-0.6493435656500216,Female,1.736805361799319,-0.8580551792843361,-1.3211674921977539,No,0.53949390113589,0.4323020138984035,Poor,-1.0086889326553974,Bachelor,Average,1.2515471731800376,No,100.0,0,0,2,0,0,0,-2.1792226714820897,54.44234978824367,0.5410463634545842,3.9160280332814086,,High
S1292,-1.5162909163176066,Female,0.23832628577339543,-0.09002965829388124,-0.1113923707938799,Yes,0.7310944421544956,0.8402110664539837,Good,0.47322428867966254,Master,Average,0.19746477016484598,Yes,74.2,0,1,1,2,0,1,-0.20142202908776113,219.31491320688505,0.16591208512729602,0.43974831486115656,,Medium
S1293,-1.0828172409838142,Female,2.622270270360093,-0.7727190102853966,-0.5766904944107545,No,1.114295524191707,-0.6282615227461047,Fair,0.9671953624580159,Bachelor,Good,1.6029079741851013,Yes,100.0,0,0,0,0,1,1,-1.3494095046961512,36.734045509291896,-1.0070454046834056,3.971679775056244,,High
S1294,-1.0828172409838142,Male,0.5107770268690179,0.6779958626965736,-1.6934059910912533,No,1.6890971472475254,0.2691383928761713,Fair,1.4611664362363692,High School,Average,1.2515471731800376,No,94.9,1,0,0,1,0,0,-1.0154101283946797,155.37585047440146,0.3368393947983906,1.5261871552636976,,High
S1295,-0.21586989031622913,Female,-1.8050542724437737,1.531357552685968,2.1220386225671177,No,0.6352941716451921,-0.3019342807016411,Good,1.4611664362363692,High School,Average,-0.5052568318452817,No,27.6,0,0,1,1,0,0,3.6533961752530857,-16.18716802512229,0.15255435809279516,-5.458450447696859,,Low
S1296,0.6510774603513558,Female,0.7151150826907346,-0.6020466722875177,1.098382750609994,No,-1.0358883250170918,-0.13877065967940885,Fair,1.4611664362363692,High School,Average,0.9001863721749737,No,86.2,0,0,0,1,0,0,0.49633607832247617,105.7519383832889,-0.12491945670113495,0.21877900436825848,,High
S1297,1.0845511356851483,Female,0.3745516563212065,0.2513150177018764,-0.3905712449640047,No,-0.18433036493439883,-2.4230613539906574,Good,-0.514717858877044,Master,Average,-0.8566176328503455,No,60.1,0,0,1,2,0,0,-0.13925622726212827,126.64585445956283,2.0756370813066303,0.5138078835833348,,Medium
S1298,0.21760378501756333,Female,1.2600165648819803,0.507323524698695,-0.018332746070504904,No,0.4224046816245188,-0.2203524701905246,Poor,-0.020746785098690747,High School,Average,-0.5052568318452817,Yes,91.3,0,0,2,1,0,1,0.4889907786281901,67.13153527503015,0.11133459097774633,0.7710257862537901,,High
S1299,1.5180248110189407,Female,0.6470023974168293,0.507323524698695,-1.2281078674743788,No,1.6890971472475254,1.003374687476216,Fair,-0.020746785098690747,Bachelor,Average,1.6029079741851013,No,93.8,0,0,0,0,0,0,-0.7207843427756838,125.5685394375774,1.6083172876511105,1.3677867401925132,,High
S1300,-1.5162909163176066,Female,-0.17034982587003844,0.08064267970399779,1.7498001236736185,No,-1.3978004580522372,-0.6282615227461047,Poor,1.4611664362363692,High School,Good,-0.5052568318452817,Yes,61.6,0,0,2,1,1,1,1.8304428033776163,-875.6240578874705,0.31743342655298923,-2.0007926292476546,,Medium
S1301,-1.5162909163176066,Male,-1.2601527902525285,0.7633320316955131,1.935919373120368,Yes,1.3697629122165154,0.10597477185393911,Good,-0.020746785098690747,High School,Average,0.19746477016484598,No,41.7,1,1,1,1,0,0,2.699251404815881,-35.943541532079784,0.020926283967410076,-3.9594041950684096,,Low
S1302,-0.6493435656500216,Female,-0.23846251114394382,0.507323524698695,0.16778650337624487,No,0.28402651311108146,-0.7098433332572212,Fair,0.9671953624580159,High School,Poor,1.2515471731800376,No,74.5,0,0,0,1,2,0,0.6751100280749399,-538.0517757803105,-0.8884024171387706,-0.9135725392188837,,Medium
S1303,0.6510774603513558,Female,-0.9195893638830002,-1.2847360242790333,1.005323125886619,No,0.9865618301793042,0.35072020338728777,Good,1.4611664362363692,High School,Good,0.19746477016484598,No,63.7,0,0,1,1,1,0,-0.27941289839241423,-77.72184804620457,0.06925488435403881,-0.6401764654905859,,Medium
S1304,-1.0828172409838142,Male,-0.6471386227873777,0.8486682006944526,0.16778650337624487,No,-0.014018772917860807,-0.2203524701905246,Good,-1.5026600064337508,Bachelor,Average,-1.5593392348604733,No,39.6,1,0,1,0,0,0,1.0164547040706975,-72.3765392365453,0.34360425226650787,-1.6635933268580751,,Low
S1305,0.21760378501756333,Female,0.578889712142924,0.9340043696933922,-1.4142271169211287,No,-0.8017098859943526,-0.8730069542794527,Fair,-0.514717858877044,High School,Good,-0.15389603084021786,Yes,87.5,0,0,0,1,1,1,-0.4802227472277365,128.8869140818251,0.13435230515951532,1.0591124593706605,,High
S1306,-0.21586989031622913,Female,1.6686926765254138,-0.7727190102853966,-0.48363086968737945,No,0.8907615596700006,1.3297019295206796,Fair,0.9671953624580159,Bachelor,Average,1.2515471731800376,No,100.0,0,0,0,0,0,0,-1.2563498799727761,56.53893484562247,1.6641846910636482,2.92504255649819,,High
S1307,-1.0828172409838142,Female,0.3745516563212065,-0.004693489294941721,0.07472687865286988,Yes,0.784316814659664,0.9217928769650994,Fair,-0.514717858877044,High School,Good,-0.15389603084021786,No,75.4,0,1,0,1,1,0,0.07003338935792816,158.88681241682258,-0.1418602650217141,0.30451826696327833,,High
S1308,1.5180248110189407,Male,-1.2601527902525285,0.6779958626965736,-0.48363086968737945,No,1.1249399986927415,-0.546679712234989,Fair,1.4611664362363692,Master,Good,0.19746477016484598,Yes,61.5,1,0,0,2,1,1,0.1943649930091942,-53.0102590940745,-0.10794998373026625,-1.4545177832617227,,Medium
S1309,0.6510774603513558,Male,0.44266434159511253,-0.2607019962917599,-0.20445199551725468,No,0.08178149759144276,0.5138838244095193,Fair,0.9671953624580159,High School,Good,-0.8566176328503455,Yes,73.3,1,0,0,1,1,1,-0.46515399180901457,135.07428880353794,-0.44020194522576506,0.9078183334041271,,Medium
S1310,1.5180248110189407,Other,1.1919038796080743,1.1046767076912707,-0.1113923707938799,No,-0.5462424979695439,0.5138838244095193,Good,1.4611664362363692,Master,Average,0.9001863721749737,No,96.3,2,0,1,2,0,0,0.9932843368973908,74.5411493223587,0.46259121561460637,0.1986195427106835,,High
S1311,1.0845511356851483,Female,-0.6471386227873777,2.3847192426753625,-0.1113923707938799,Yes,-1.568112050068775,0.6770474454317514,Good,0.9671953624580159,Bachelor,Average,1.6029079741851013,No,67.0,0,1,1,0,0,0,2.2733268718814825,-122.45525577900341,1.0852447491842065,-2.92046549466886,,Medium
S1312,-0.21586989031622913,Male,-0.17034982587003844,-0.7727190102853966,0.07472687865286988,No,0.9652728811772365,-1.6072432488794972,Good,1.4611664362363692,Master,Average,-0.5052568318452817,No,70.1,1,0,1,2,0,0,-0.6979921316325267,-996.4488061349298,0.8120706319335723,0.5276423057624883,,Medium
S1313,1.0845511356851483,Female,-0.03412445532222705,-1.455408362276912,-1.1350482427510038,No,0.53949390113589,1.003374687476216,Good,-1.5026600064337508,High School,Good,-0.5052568318452817,No,84.2,0,0,1,1,1,0,-2.590456605027916,1278.16779977851,-0.5069619157479825,2.556332149705689,,High
S1314,-0.6493435656500216,Female,-0.8514766786090948,0.33665118670081595,-0.7628097438575042,No,-0.9400880545077899,-0.546679712234989,Good,-0.514717858877044,Bachelor,Good,-0.15389603084021786,Yes,48.9,0,0,1,0,1,1,-0.42615855715668827,-65.0718796629974,0.0841318378538373,-0.42531812145240655,,Low
S1315,1.5180248110189407,Female,0.6470023974168293,0.7633320316955131,-1.3211674921977539,No,-0.4823756509633426,-0.3019342807016411,Fair,0.9671953624580159,High School,Poor,1.6029079741851013,No,98.8,0,0,0,1,2,0,-0.5578354605022408,132.26195838414336,-0.48397286621650326,1.20483785791907,,High
S1316,-0.6493435656500216,Female,-0.17034982587003844,-0.2607019962917599,1.005323125886619,Yes,-0.4078643294561067,2.635010897698536,Good,-1.5026600064337508,High School,Poor,1.2515471731800376,No,76.1,0,1,1,1,2,0,0.7446211295948593,-1081.7368637213717,3.2978404403131956,-0.9149709554648977,,High
S1317,-1.5162909163176066,Male,0.3745516563212065,1.4460213836870288,-1.6934059910912533,No,-1.4829562540605061,0.35072020338728777,Good,-1.0086889326553974,High School,Average,0.9001863721749737,Yes,80.4,1,0,1,1,0,1,-0.24738460740422452,169.4230731871689,0.3157135475356715,0.6219362637254311,,High
S1318,1.0845511356851483,Male,-0.9195893638830002,-1.3700721932779727,1.191442375333369,No,-0.7804209369922849,-0.3835160912127568,Fair,1.4611664362363692,High School,Poor,0.5488255711699098,No,64.1,1,0,0,1,2,0,-0.17862981794460375,-78.2098973274994,-0.2104834378126925,-0.7409595459383964,,Medium
S1319,0.6510774603513558,Male,-0.5109132522395666,0.6779958626965736,1.3775616247801186,No,-1.1103996465243278,-2.0967341119461933,Good,0.47322428867966254,Master,Average,-0.15389603084021786,Yes,59.4,1,0,1,2,0,1,2.055557487476692,-144.55605818565616,0.32267905755580817,-2.5664707397162587,,Medium
S1320,1.5180248110189407,Female,0.7151150826907346,-0.6020466722875177,-0.29751162024062966,No,-0.34399748244990375,1.4112837400317952,Fair,0.9671953624580159,High School,Poor,1.2515471731800376,Yes,94.2,0,0,0,1,2,1,-0.8995582925281473,115.56650343046188,1.7662881753917443,1.614673375218882,,High
S1321,0.21760378501756333,Male,-0.4428005669656609,1.787366059682786,-1.6934059910912533,Yes,-0.6952651409840159,-1.280916006835033,Good,-0.020746785098690747,Bachelor,Good,1.2515471731800376,Yes,67.8,1,1,1,0,1,1,0.09396006859153272,-197.78263670955855,-1.6031268074354472,-0.5367606355571937,,Medium
S1322,-0.21586989031622913,Male,1.736805361799319,2.043374566679605,-0.3905712449640047,No,-1.642623371576011,-0.9545887647905692,Good,-1.5026600064337508,Bachelor,Good,1.6029079741851013,No,96.1,1,0,1,0,1,0,1.6528033217156004,52.319098146502164,-1.5301179431503094,0.0840020400837187,,High
S1323,-1.0828172409838142,Male,-0.4428005669656609,-0.7727190102853966,-0.1113923707938799,No,1.6890971472475254,-0.3019342807016411,Good,-1.5026600064337508,Bachelor,Good,1.6029079741851013,No,70.2,1,0,1,0,1,0,-0.8841113810792764,-204.78379199131285,-0.48397286621650326,0.44131081411361556,,Medium
S1324,0.6510774603513558,Female,0.17021360049948972,-0.6020466722875177,-1.041988618027629,No,1.4229852847216837,1.4112837400317952,Fair,0.9671953624580159,Bachelor,Average,-1.2079784338554094,No,84.2,0,0,0,0,0,0,-1.6440352903151467,311.6053368311452,-1.7048003220092127,1.8142488908146364,,High
S1325,0.6510774603513558,Female,0.919453138512452,0.8486682006944526,-0.5766904944107545,No,-0.7378430389881496,0.7586292559428679,Good,-1.5026600064337508,High School,Good,-0.5052568318452817,No,75.4,0,0,1,1,1,0,0.2719777062836981,73.96122210190148,-0.38330261440283675,0.6474754322287539,,High
S1326,-0.6493435656500216,Male,-1.4644908460742454,-0.4313743342896389,1.5636808742268686,No,0.379826783620385,-0.13877065967940885,Fair,-1.0086889326553974,Bachelor,Good,0.9001863721749737,No,41.7,1,0,0,0,1,0,1.1323065399372299,-30.560849946318367,-0.12491945670113495,-2.5967973860114753,,Low
S1327,1.0845511356851483,Male,-1.8050542724437737,-0.09002965829388124,0.6330846269931194,No,0.53949390113589,0.35072020338728777,Fair,-1.5026600064337508,High School,Poor,-1.5593392348604733,No,23.1,1,0,0,1,2,0,0.5430549686992382,-13.54795584711322,-0.5468917736000429,-2.348109241143012,,Low
S1328,1.5180248110189407,Female,-1.6007162166220565,-0.004693489294941721,-0.9489289933042541,Yes,1.3591184377154824,-0.546679712234989,Good,0.47322428867966254,Master,Good,-0.15389603084021786,No,50.3,0,1,1,2,1,0,-0.9536224825991958,-33.51732955429751,0.0841318378538373,-0.6470937340228607,,Medium
S1329,1.5180248110189407,Male,1.2600165648819803,-1.9674253762705485,-1.6934059910912533,No,-0.7804209369922849,0.18755658236505557,Fair,0.47322428867966254,Bachelor,Average,0.9001863721749737,No,100.0,1,0,0,0,0,0,-3.660831367361802,73.52851618294649,0.168835879456736,4.920847932243782,,High
S1330,-1.5162909163176066,Male,-0.579025937513472,-0.004693489294941721,-0.3905712449640047,No,1.2526736927051458,0.10597477185393911,Good,1.4611664362363692,Master,Average,-1.2079784338554094,No,52.2,1,0,1,2,0,0,-0.3952647342589464,-108.97113478021625,-0.12801523893230568,-0.18376120325452555,,Medium
